BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
3605,483786.6,6989688.6,15.5,0.802904912,0.062152163,13.56,0.198672604,22.97728768,14.67516899,1
3606,483939.6,6989404.2,15.39,1.934766167,0.042298754,9.482,0.196460785,22.76048283,10.59086416,0
3607,483906,6989450.4,15.39,0.942967935,0.02768513,8.682,0.196460785,22.76048283,9.697411193,1
3608,483880.2,6989470.8,15.36,1.86279008,0.028384279,6.074,0.195859126,22.70144309,6.843860338,0
3609,483843.6,6989525.4,15.45,0.962609542,0.023830881,5.844,0.197666115,22.87867664,6.416544593,0
3610,483896.4,6989527.2,15.4,0.929427054,0.040110711,9.917,0.196661487,22.78017122,11.04509016,1
3611,483918,6989530.8,15.45,1.468311636,0.040596567,8.282,0.197666115,22.87867664,9.09289425,1
3612,483912,6989539.2,15.43,1.325063621,0.026277059,5.675,0.19726404,22.83926179,6.266010353,1
3613,483900.6,6989547,15.4,0.621734539,0.017461546,4.885,0.196661487,22.78017122,5.44040931,0
3614,483893.4,6989563.2,15.45,1.192590429,0.026133757,5.764,0.197666115,22.87867664,6.327688642,0
3615,483847.8,6989566.2,15.36,1.601814956,0.027196265,5.038,0.195859126,22.70144309,5.676159157,0
3616,483889.2,6989572.2,15.36,1.111396371,0.025557443,5.749,0.195859126,22.70144309,6.476981104,0
3617,483793.2,6989574,15.39,1.891475229,0.038466433,5.321,0.196460785,22.76048283,5.943605933,0
3618,483879.6,6989574,15.39,1.926487764,0.030470903,4.775,0.196460785,22.76048283,5.334207485,0
3619,483928.2,6989575.2,15.37,1.967546394,0.089724216,13.406,0.196059605,22.72111876,15.06153657,1
3620,483894,6989583,15.4,0.824021479,0.031552912,7.927,0.196661487,22.78017122,8.829100454,0
3621,483787.2,6989585.4,15.42,1.842170592,0.031958093,4.708,0.197063115,22.8195607,5.213163826,0
3622,483907.8,6989586,15.39,0.660963851,0.04285916,11.336,0.196460785,22.76048283,12.66187695,0
3623,483759.6,6989607,15.44,3.653895875,0.061523608,2.358,0.19746504,22.8589671,2.596002338,0
3624,483834,6989607.6,15.42,2.501793868,0.037805302,4.399,0.197063115,22.8195607,4.871626493,0
3625,483891,6989611.2,15.41,0.958139432,0.051215822,12.388,0.196862263,22.79986385,13.75837298,0
3626,483888.6,6989611.8,15.4,1.211218475,0.047279021,10.385,0.196661487,22.78017122,11.56648805,0
3627,483502.2,6989615.4,15.36,1.290373319,0.104923921,14.706,0.195859126,22.70144309,16.56969308,0
3628,483856.8,6989617.2,15.37,2.518211105,0.039127865,4.725,0.196059605,22.72111876,5.308518293,0
3629,483820.8,6989618.4,15.43,2.268508013,0.042388886,5.233,0.19726404,22.83926179,5.778791776,0
3630,483558.6,6989619,15.42,3.51284881,0.009293141,0.555,0.197063115,22.8195607,0.614484106,0
3631,483868.8,6989620.8,15.36,2.63588278,0.040939486,4.637,0.195859126,22.70144309,5.22432473,0
3632,483862.2,6989621.4,15.43,2.621516168,0.041047252,4.72,0.19726404,22.83926179,5.212110375,0
3633,483531,6989623.2,15.38,1.16549358,0.105338045,14.897,0.196260157,22.74079868,16.68750298,0
3634,483895.2,6989623.2,15.36,0.817571255,0.060035771,12.978,0.195859126,22.70144309,14.62224326,0
3635,483521.4,6989625,15.39,1.009421593,0.104903289,14.67,0.196460785,22.76048283,16.38609231,0
3636,483868.8,6989625,15.45,2.468007641,0.041987099,5.305,0.197666115,22.87867664,5.82392039,0
3637,483521.4,6989626.2,15.36,0.924722888,0.104595823,14.482,0.195859126,22.70144309,16.31730889,0
3638,483637.8,6989628,15.45,3.079709073,0.04121608,3.057,0.197666115,22.87867664,3.356140052,0
3639,483513,6989630.4,15.35,0.782163131,0.091077647,13.893,0.195658723,22.68177165,15.69899515,1
3640,483503.4,6989631,15.46,0.800318876,0.101262356,14.515,0.197867264,22.89839041,15.89019988,1
3641,483649.2,6989631,15.37,1.931371286,0.041165768,6.079,0.196059605,22.72111876,6.829110851,0
3642,483738,6989633.4,15.45,1.84414974,0.047952426,7.074,0.197666115,22.87867664,7.766600755,0
3643,483590.4,6989635.8,15.36,0.812824952,0.064508662,13.29,0.195859126,22.70144309,14.97445609,1
