BasinID,X,Y,H,root_depth,competence,M_D,Dbh,area,strain,stable
119,483655.2,6989635.8,24.13,1.226108015,0.039640911,0.828873107,0.398385575,41.41676268,0.121745088,0
120,483712.2,6989651.4,24.16,1.313205669,0.022353132,0.403480024,0.399164428,41.48531941,0.058927478,0
121,483935.4,6989413.8,24.03,1.083483384,0.007716442,0.760394232,0.395793397,41.18844419,0.113827874,0
122,483937.8,6989414.4,24.02,1.052477811,0.007712669,0.77608307,0.395534518,41.16562962,0.116397716,0
123,483936,6989415,24.01,1.062116357,0.007196313,0.72261575,0.395275701,41.14281819,0.10858515,0
124,483927.6,6989415.6,23.98,1.226094409,0.005404597,0.485846265,0.394499619,41.07440279,0.073425032,0
125,483928.2,6989417.4,23.98,1.094477125,0.005401037,0.533471695,0.394499619,41.07440279,0.080622574,0
126,483920.4,6989420.4,23.96,1.195044944,0.004487747,0.415926672,0.393982539,41.02880826,0.063098427,0
127,483921.6,6989422.2,24,1.119578741,0.004492886,0.440405251,0.395016945,41.12000991,0.066304438,0
128,483884.4,6989454,23.95,1.228273382,0.006375008,0.46837783,0.393724092,41.00601572,0.071191285,0
129,483915.6,6989462.4,24.06,0.880038768,0.011706978,1.057629883,0.396570404,41.25690677,0.157422272,0
130,483918,6989463,23.98,0.864357016,0.011670947,1.064223156,0.394499619,41.07440279,0.160834044,0
131,483882.6,6989463.6,24.03,1.833713889,0.008945563,0.322256976,0.395793397,41.18844419,0.048240538,0
132,483886.2,6989468.4,24.01,2.06774391,0.009260247,0.220982361,0.395275701,41.14281819,0.03320631,0
133,483896.4,6989474.4,23.97,1.347402129,0.00785816,0.440156277,0.394241048,41.05160395,0.066646946,0
134,483865.2,6989502.6,24.01,1.070219515,0.008726988,0.383871604,0.395275701,41.14281819,0.057683154,0
135,483931.8,6989529.6,23.97,1.029759478,0.042510412,1.743833276,0.394241048,41.05160395,0.264045224,0
136,483862.8,6989539.2,24.03,0.938052264,0.011261333,0.492183202,0.395793397,41.18844419,0.073677791,0
137,483868.2,6989540.4,24.03,1.184914218,0.011083245,0.356862065,0.395793397,41.18844419,0.053420776,0
138,483852,6989542.8,24.02,1.008361594,0.012107103,0.460472249,0.395534518,41.16562962,0.069062089,0
139,483848.4,6989544,24.02,1.171515299,0.01364822,0.414886277,0.395534518,41.16562962,0.062225059,0
140,483852,6989544.6,23.96,1.047310633,0.01209963,0.436907294,0.393982539,41.02880826,0.066281306,0
141,483869.4,6989559,23.98,1.288152497,0.013667409,0.346952575,0.394499619,41.07440279,0.05243429,0
142,483655.8,6989637,23.96,1.326436991,0.039687579,0.674858855,0.393982539,41.02880826,0.102379903,0
143,483711,6989651.4,24.01,1.369332398,0.022337027,0.356435091,0.395275701,41.14281819,0.053560358,0
144,483720.6,6989653.8,24.05,0.926910574,0.019732987,0.675617347,0.39631134,41.23408276,0.100753168,0
145,483921.6,6989420.4,23.88,1.179953305,0.004473978,0.417378278,0.391916689,40.84655623,0.064294043,0
146,483880.8,6989461.2,23.85,1.599027366,0.008830849,0.420553428,0.391143014,40.77826379,0.065156418,0
147,483879,6989462.4,23.94,1.622180095,0.00933295,0.424541048,0.393465706,40.98322633,0.064651596,0
148,483861.6,6989466.6,23.89,1.024124318,0.008531146,0.640604581,0.392174704,40.86932669,0.098491757,0
149,483855.6,6989471.4,23.9,1.037748577,0.006433794,0.433448004,0.392432781,40.89210031,0.06651447,0
150,483900,6989473.2,23.89,0.989052238,0.005050515,0.399812483,0.392174704,40.86932669,0.061470422,0
151,483859.8,6989476.2,23.92,0.743803249,0.006492791,0.483714828,0.39294912,40.93765702,0.073944876,0
152,483886.8,6989488.2,23.92,1.290402872,0.00890108,0.315861592,0.39294912,40.93765702,0.048285364,0
153,483895.2,6989494.2,23.84,1.093530471,0.009502947,0.40316817,0.390885246,40.75550596,0.062582749,0
154,483843,6989511,23.89,0.845318071,0.012596477,0.637270213,0.392174704,40.86932669,0.097979104,0
155,483933,6989516.4,23.9,1.117285463,0.029542542,1.04308321,0.392432781,40.89210031,0.160065628,0
156,483846,6989541.6,23.88,1.058354242,0.013531582,0.476340358,0.391916689,40.84655623,0.073376716,0
157,483804,6989589.6,23.91,0.720103125,0.019478778,0.825425348,0.392690919,40.91487709,0.126423131,0
158,483815.4,6989613.6,23.94,1.648261246,0.021264839,0.15998741,0.393465706,40.98322633,0.024363819,0
159,483626.4,6989642.4,23.93,0.610008635,0.087269998,4.611627219,0.393207382,40.9604401,0.703628066,0
160,483696.6,6989649.6,23.87,1.070722288,0.021265046,0.584761535,0.391658735,40.82378892,0.090250801,0
161,483954,6989407.2,23.75,1.307543944,0.007869377,0.666942401,0.388568118,40.55082784,0.105332665,0
162,483938.4,6989410.2,23.8,1.257504108,0.007657977,0.660694141,0.389854793,40.66450626,0.103347904,0
163,483939,6989414.4,23.8,1.032670324,0.007647779,0.771529399,0.389854793,40.66450626,0.120685112,0
164,483924.6,6989452.2,23.8,1.25608073,0.013564151,0.964288646,0.389854793,40.66450626,0.150837133,0
165,483886.2,6989452.8,23.8,1.202407398,0.007329244,0.5408971,0.389854793,40.66450626,0.084608865,0
166,483919.2,6989461.8,23.75,0.910869556,0.011574252,1.02057864,0.388568118,40.55082784,0.161183736,0
167,483885.6,6989465.4,23.83,1.914005105,0.0091347,0.285893113,0.39062754,40.73275129,0.044463618,0
168,483888,6989486.4,23.83,1.396631914,0.008879158,0.30967383,0.39062754,40.73275129,0.048162121,0
169,483844.2,6989550,23.82,1.075679151,0.015190763,0.524465069,0.390369896,40.70999978,0.081724206,0
170,483843,6989553.6,23.83,1.126276865,0.015224227,0.491480648,0.39062754,40.73275129,0.076437685,0
171,483844.2,6989553.6,23.77,1.141524162,0.01520514,0.47929966,0.389082602,40.59628971,0.075406963,0
172,483657,6989637,23.74,1.281208108,0.039921886,0.78839802,0.388310969,40.52810166,0.12475443,0
173,483697.2,6989646,23.81,1.784219982,0.022451293,0.08696556,0.390112313,40.68725144,0.013577344,0
174,483709.8,6989646,23.78,1.845429,0.020822571,0.05289872,0.389339937,40.61902539,0.008306437,0
175,483712.8,6989646.6,23.76,1.739143693,0.01615398,0.091558783,0.388825329,40.57355719,0.014432427,0
176,483951.6,6989407.2,23.68,1.345384845,0.008013113,0.67520974,0.386769376,40.39181117,0.108086249,0
177,483952.2,6989409,23.73,1.254761743,0.008024246,0.7276576,0.388053882,40.50537865,0.115364866,0
178,483928.8,6989419.2,23.67,1.049606879,0.00545121,0.564555723,0.386512661,40.36910719,0.090547532,0
179,483922.8,6989419.8,23.69,1.181649125,0.005231223,0.494108525,0.387026153,40.41451832,0.078943499,0
180,483901.8,6989425.8,23.73,1.28176315,0.00261022,0.231442583,0.388053882,40.50537865,0.036693553,0
181,483909,6989425.8,23.65,1.116976202,0.001609985,0.163307857,0.385999416,40.32370877,0.02629384,0
182,483922.8,6989457.6,23.66,1.103805216,0.012611447,1.017528615,0.386256007,40.3464064,0.163513957,0
183,483862.2,6989459.4,23.71,1.812511071,0.003210284,0.130333542,0.387539894,40.45994214,0.020743202,0
184,483880.2,6989462.4,23.65,1.702060741,0.008958194,0.385765892,0.385999416,40.32370877,0.06211132,0
